County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Kendall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kenedy County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kennebec County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Kenosha County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Delaware,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Michigan,,3332,,,,,2796,,,,,1860,,,,,,,,,,,,4755
Kent County,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kenton County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Keokuk County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Kern County,California,,11263,,,,,3668,16145,,,,1854,,,,,,,,,,,,2199
Kerr County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kershaw County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Ketchikan Gateway Borough,Alaska,,,,,,,,928,,,,,,,,,,,,,,,,
Kewaunee County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Keweenaw County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Keya Paha County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kidder County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Kimball County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kimble County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
King and Queen County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
King County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
King County,Washington,,72248,,,,8103,87733,47244,,,21413,30379,5389,,,,,,,3328,,5373,3528,42114
King George County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
King William County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Kingfisher County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Kingman County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Kings County,California,,,,,,,,3240,,,,,,,,,,,,,,,,
Kings County,New York,,30607,9877,,,,207666,8820,,,4993,9047,,,,,,2864,,25238,,1306,,4469
Kingsbury County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Kinney County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kiowa County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Kiowa County,Kansas,,,,,,,,28,,,,,,,,,,,,,,,,
Kiowa County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Kit Carson County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Kitsap County,Washington,,,,,,,,7863,,,972,,,,,,,,,,,,,
Kittitas County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Kittson County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Klamath County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Kleberg County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Klickitat County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Knott County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Tennessee,,2593,,,,,2313,,,,,,,,,,,,,,,,,
Knox County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kodiak Island Borough,Alaska,,,,,,,,2813,,,,,,,,,,,,,,,,
Koochiching County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Kosciusko County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Kossuth County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Kusilvak Census Area,Alaska,,,,,,,,39,,,,,,,,,,,,,,,,
La Crosse County,Wisconsin,,,,,,,,,3632,,,,,,,,,,,,,,,
La Paz County,Arizona,,,,,,,,,,,,,,,,,,,,,,,,
La Plata County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
La Salle County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Labette County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lac qui Parle County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lackawanna County,Pennsylvania,,1410,,,,,,,,,,,,,,,,,,,,,,
Laclede County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Lafourche Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
LaGrange County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Lajas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Lake and Peninsula Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,California,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Illinois,,16893,,,,,9414,10202,,,,7028,,,,,,,,,,,,
Lake County,Indiana,,1605,,,,,,1641,,,,,,,,,,,,,,,,
Lake County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Ohio,,1260,,,,,,,,,,,,,,,,,,,,,,
Lake County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lake of the Woods County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lamb County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lamoille County,Vermont,,,,,,,,,,,,,,,,,,,,,,,,
LaMoure County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lampasas County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster County,Nebraska,,,,,,,2578,,,,,,,,,,,,,,,,,5376
Lancaster County,Pennsylvania,,2005,,,,,2134,,,,,,,,,,,,,,,,,2691
Lancaster County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lander County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Lane County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lane County,Oregon,,,,,,,3100,,,,1130,1552,,,,,,,,,,,,
Langlade County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lanier County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lapeer County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
LaPorte County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Laramie County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Lares Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Larimer County,Colorado,,,,,,,2359,,,,,,,,,,,,,,,,,
Larue County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Las Animas County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Las Marías Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Las Piedras Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
LaSalle County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
LaSalle Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Lassen County,California,,,,,,,,,,,,,,,,,,,,,,,,
Latah County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Latimer County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Laurel County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Laurens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Laurens County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lavaca County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Le Flore County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Le Sueur County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lea County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Leake County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Leavenworth County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Alabama,,,,,,,1138,,,,,2696,,,,,,,,,,,,
Lee County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Florida,,2675,,,,,,2311,,,,,,,,,,,,,,,,
Lee County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Leelanau County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Leflore County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lehigh County,Pennsylvania,,4676,,,,,2071,,,,,,,,,,,,,,,,,
Lemhi County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lenawee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lenoir County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Leon County,Florida,,2705,,,,,2957,,,,,,,,,,,,,,,,,
Leon County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Leslie County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Letcher County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Levy County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Lewis and Clark County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lexington city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lexington County,South Carolina,,1734,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Licking County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Limestone County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Limestone County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Iowa,,1457,,,,,,,,,,,,,,,,,,,,,,
Linn County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lipscomb County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Litchfield County,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,
Little River County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Live Oak County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Livingston Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Llano County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Loíza Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Long County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lonoke County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lorain County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Los Alamos County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles County,California,,92117,4697,,4823,35692,429759,342944,,10910,99624,215238,3639,,,,,6308,,11174,4994,25038,24450,96003
Loudon County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Loudoun County,Virginia,,31161,,,,,5791,5762,,,,5055,,,,,,,,4960,,,,4815
Louisa County,Iowa,,,,,389,,,,,,,,,,,,,,,,,,,
Louisa County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Loup County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Love County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Loving County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lubbock County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lucas County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lucas County,Ohio,,2177,,,,,2038,,,,,,,,,,,,,,,,,
Luce County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lumpkin County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Luna County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Lunenburg County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Luquillo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Luzerne County,Pennsylvania,,1499,,,,,,,,,,,,,,,,,,,,,,
Lycoming County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lyman County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lynchburg city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lynn County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Mackinac County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Macomb County,Michigan,,10632,3178,,,,2931,5683,,,,,,,,,,,,,,,,
Macon County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Macoupin County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Madera County,California,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Alabama,,1819,,,,,,,,,,,,,,,,,,,,,,
Madison County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Madison Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Magoffin County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Mahaska County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Mahnomen County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Mahoning County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Major County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Malheur County,Oregon,,,,,,,,,,,235,,,,,,,,,,,,,
Manassas city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Manassas Park city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Manatee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Manatí Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Manistee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Manitowoc County,Wisconsin,,,,,,,,,1646,,,,,,,,,,,,,,,
Marathon County,Wisconsin,,,,,,,,,6294,,,,,,,,,,,,,,,
Marengo County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Maricao Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Maricopa County,Arizona,,45942,,,,,28755,29033,,,6224,10383,,,,,,,,,,,2646,22782
Maries County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Marin County,California,,2377,,,,,4421,2455,,,1537,,,,,,,,,,,,,1422
Marinette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Florida,,1756,,,,,,,,,,,,,,,,,,,,,,
Marion County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Indiana,,6784,,,6596,,4308,2640,,,,1343,,,,,,,,,,,,
Marion County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mariposa County,California,,,,,,,,,,,,,,,,,,,,,,,,
Marlboro County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Marquette County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Marquette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Martinsville city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Massac County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Matagorda County,Texas,,,,,,,,,,,,,,,,,,,,,,,,631
Matanuska-Susitna Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Mathews County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Maui County,Hawaii,,,,,,,1366,30149,,,11153,817,,,,,,,,,,,,
Maunabo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Maury County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Maverick County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mayagüez Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Mayes County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
McClain County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
McCone County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
McCook County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
McCormick County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
McCracken County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
McCreary County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
McCulloch County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
McCurtain County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
McDonald County,Missouri,,,,,,,,,276,,,,,,,,,,,,,,,
McDonough County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
