County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Kaufman County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kay County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Kearney County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kearny County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Keith County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kemper County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Kenai Peninsula Borough,Alaska,,,,,,,,989,,,,,,,,,,,,,,,,
Kendall County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Kendall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kenedy County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kennebec County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Kenosha County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Delaware,,,,,,,,2231,,,,,,,,,,,,,,,,
Kent County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Kent County,Michigan,,3756,,,,,3510,2178,,,,2455,,,,,,,,,,,,5306
Kent County,Rhode Island,,,,,,,1056,,,,,,,,,,,,,,,,,
Kent County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kenton County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Keokuk County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Kern County,California,,11963,,,,,4973,20335,,,2911,2203,,,,,,,,,,,,2742
Kerr County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kershaw County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Ketchikan Gateway Borough,Alaska,,,,,,,,1081,,,,,,,,,,,,,,,,
Kewaunee County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Keweenaw County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Keya Paha County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kidder County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Kimball County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Kimble County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
King and Queen County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
King County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
King County,Washington,,77132,,,,10438,106680,67866,,,40593,39104,7310,,,,,5878,,3751,,6320,5807,49453
King George County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
King William County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Kingfisher County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Kingman County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Kings County,California,,,,,,,,4211,,,,,,,,,,,,,,,,
Kings County,New York,,36403,10323,,,,216536,12309,,,8099,11299,,,,,,12608,,25917,,,1502,6186
Kingsbury County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Kinney County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kiowa County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Kiowa County,Kansas,,,,,,,,30,,,,,,,,,,,,,,,,
Kiowa County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Kit Carson County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Kitsap County,Washington,,,,,,,1931,12054,,,2803,1748,,,,,,,,,,,,
Kittitas County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Kittson County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Klamath County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Kleberg County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Klickitat County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Knott County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,Tennessee,,2894,,,,,2711,1310,,,,,,,,,,,,,,,,
Knox County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Kodiak Island Borough,Alaska,,,,,,,,2930,,,,,,,,,,,,,,,,
Koochiching County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Kosciusko County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Kossuth County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Kusilvak Census Area,Alaska,,,,,,,,47,,,,,,,,,,,,,,,,
La Crosse County,Wisconsin,,,,,,,,,3699,,,,,,,,,,,,,,,
La Paz County,Arizona,,,,,,,,,,,,,,,,,,,,,,,,
La Plata County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
La Salle County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Labette County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lac qui Parle County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lackawanna County,Pennsylvania,,1476,,,,,,,,,,,,,,,,,,,,,,
Laclede County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Lafourche Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
LaGrange County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Lajas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Lake and Peninsula Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,California,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Florida,,,,,,,,2906,,,,,,,,,,,,,,,,
Lake County,Illinois,,17820,,,,,10708,13431,,,2713,8124,,,,,,,,,,,,
Lake County,Indiana,,1798,,,,,,2624,,,,,,,,,,,,,,,,
Lake County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Ohio,,1493,,,,,,,,,,,,,,,,,,,,,,
Lake County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lake of the Woods County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lamar County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lamb County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lamoille County,Vermont,,,,,,,,,,,,86,,,,,,,,,,,,
LaMoure County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lampasas County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster County,Nebraska,,,,,,,2742,,,,,,,,,,,,,,,,,5600
Lancaster County,Pennsylvania,,2228,,,,,2614,,,,,,,,,,,,,,,,,3336
Lancaster County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lander County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Lane County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lane County,Oregon,,,,,,,4081,2575,,,2821,2364,,,,,,,,,,,,
Langlade County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lanier County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lapeer County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
LaPorte County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Laramie County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Lares Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Larimer County,Colorado,,,,,,,3149,1344,,,1459,1523,,,,,,,,,,,,
Larue County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Las Animas County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Las Marías Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Las Piedras Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
LaSalle County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
LaSalle Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Lassen County,California,,,,,,,,,,,,,,,,,,,,,,,,
Latah County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Latimer County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lauderdale County,Tennessee,,,,,,,176,,,,,,,,,,,,,,,,,
Laurel County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Laurens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Laurens County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lavaca County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Le Flore County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Le Sueur County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lea County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Leake County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Leavenworth County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Alabama,,,,,,,1163,,,,,2807,,,,,,,,,,,,
Lee County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Florida,,3104,,,,,2843,3408,,,,,,,,,,,,,,,,
Lee County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lee County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Leelanau County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Leflore County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lehigh County,Pennsylvania,,5066,,,,,2627,,,,,,,,,,,,,,,,,
Lemhi County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lenawee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lenoir County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Leon County,Florida,,2875,,,,,3350,,,,,,,,,,,,,,,,,
Leon County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Leslie County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Letcher County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Levy County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Lewis and Clark County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Lewis County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lexington city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lexington County,South Carolina,,1766,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Liberty County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Licking County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Limestone County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Limestone County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Iowa,,1521,,,,,,,,,,,,,,,,,,,,,,
Linn County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Lipscomb County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Litchfield County,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,
Little River County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Live Oak County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Livingston County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Livingston Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Llano County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Logan County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Loíza Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Long County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lonoke County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Lorain County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Los Alamos County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles County,California,,104042,4835,,5772,41459,490948,405507,,15023,141059,234341,5009,,,,,31119,,12639,5532,27074,30191,116472
Loudon County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Loudoun County,Virginia,,32471,,,,,7438,7975,,,1848,6750,,,,,,4016,,5251,,,,5752
Louisa County,Iowa,,,,,417,,,,,,,,,,,,,,,,,,,
Louisa County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Loup County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Love County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Loving County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Lowndes County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Lubbock County,Texas,,1958,,,,,1537,,,,,,,,,,,,,,,,,
Lucas County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lucas County,Ohio,,2684,,,,,2323,,,,,,,,,,,,,,,,,
Luce County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Lumpkin County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Luna County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Lunenburg County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Luquillo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Luzerne County,Pennsylvania,,1647,,,,,,,,,,,,,,,,,,,,,,
Lycoming County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Lyman County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Lynchburg city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Lynn County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Lyon County,Nevada,,,,,,,,696,,,,,,,,,,,,,,,,
Mackinac County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Macomb County,Michigan,,11355,3535,,,,3372,7582,2680,,,2219,,,,,,,,,,,,2626
Macon County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Macon County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Macoupin County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Madera County,California,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Alabama,,1986,,,,,1909,1852,,,,2573,,,,,,,,,,,,
Madison County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Madison County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Madison Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Magoffin County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Mahaska County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Mahnomen County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Mahoning County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Major County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Malheur County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Manassas city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Manassas Park city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Manatee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,1485
Manatí Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Manistee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Manitowoc County,Wisconsin,,,,,,,,,1681,,,,,,,,,,,,,,,
Marathon County,Wisconsin,,,,,,,,,6403,,,,,,,,,,,,,,,
Marengo County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Maricao Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Maricopa County,Arizona,,49586,,,2671,3129,36903,44526,,,14619,15299,,,,,,7526,,,,,4432,25697
Maries County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Marin County,California,,2625,,,,,6632,4133,,,3031,,,,,,,,,,,,,1719
Marinette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Florida,,2150,,,,,,,,,,,,,,,,,,,,,,
Marion County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Indiana,,7153,,,7046,,5193,3915,,,1676,1997,,,,,,,,,,,,
Marion County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Oregon,,,,,,,1733,2329,,,1525,,,,,,,,,,,,,
Marion County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Marion County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mariposa County,California,,,,,,,,,,,,,,,,,,,,,,,,
Marlboro County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Marquette County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Marquette County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Illinois,,,,,,,46,,,,,,,,,,,,,,,,,
Marshall County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Martin County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Martinsville city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Mason County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Massac County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Matagorda County,Texas,,,,,,,,,,,,,,,,,,,,,,,,826
Matanuska-Susitna Borough,Alaska,,,,,,,,1455,,,,,,,,,,,,,,,,
Mathews County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Maui County,Hawaii,,,,,,,15074,49860,,,23042,2739,,,,,,,,,,,,
Maunabo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Maury County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Maverick County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mayagüez Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Mayes County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
